DATE,PREC,SPEC_HUM,REL_HUM,SURF_PRESS,T2MDEW,T2M_MAX,T2M_MIN,T2M,WS10M,WS50M
10/21/16,0,3.53,20.4,97.81,-1.79,33.27,14.61,22.46,1.38,2.13
10/22/16,0,4.06,23.46,97.67,0.21,31.16,16.55,22.42,1.31,1.88
10/23/16,0.03,5.44,32.11,97.87,3.89,29.39,15.78,22.07,3.2,4.78
10/24/16,0.08,7.11,46.66,98.14,8.39,27.4,15.96,20.38,1.93,2.82
10/25/16,0,5.79,38.56,98.34,5.45,27.44,14.51,20.17,0.99,1.24
10/26/16,0,5.45,34.98,98.17,4.4,29.49,13.59,20.74,1.37,2.26
10/27/16,3,7.06,50.51,98.03,8.3,25.36,15.32,18.97,1.38,2.1
10/28/16,5.86,9.23,69.14,97.9,12.39,22.09,15.46,18.18,1.57,2.21
10/29/16,0.46,8.4,58.09,98.04,10.96,26.12,13.68,19.49,1.29,1.95
10/30/16,5.96,9.11,72.88,98.08,12.21,20.78,12.76,17.16,1.84,2.68
10/31/16,0.03,7.31,68.79,98.26,8.91,20.39,11,14.68,1.43,1.84
11/1/16,0,6.72,66.48,98.29,7.74,20.33,9.88,13.92,2.28,3.44
11/2/16,0,5.43,49.44,98.59,4.42,24.58,8.85,15.26,1.41,2.14
11/3/16,0,5.24,43.05,98.58,3.95,26.43,10.05,16.88,1.27,1.7
11/4/16,0,5.76,39.18,98.49,5.39,28.02,14.34,19.88,1.41,1.96
11/5/16,0,6.22,44.19,98.32,6.58,27.75,13.73,19.14,1.39,1.9
11/6/16,0,6.95,61.77,98.44,8.18,22.02,10.96,15.59,1.14,1.69
11/7/16,0,7.39,56.68,98.56,9.02,25.48,12.91,17.93,1.39,1.98
11/8/16,0,6.68,43.26,98.5,7.46,30.07,13.81,20.64,1,1.58
11/9/16,0,6.36,37.42,98.35,6.79,31.86,15.82,22.19,1.56,2.52
11/10/16,0,5.57,32.14,98.24,4.89,32.34,15.47,22.51,2.15,3.41
11/11/16,0,4.99,29.65,98.32,3.3,31.5,15.37,22.03,2.63,4.15
11/12/16,0,5.66,36.91,98.43,5,27.59,16.35,20.54,1.5,2.12
11/13/16,0,6.14,44.59,98.62,6.29,26.66,13.5,18.82,1.25,1.68
11/14/16,0,5.68,41.05,98.55,5.11,26.9,13.35,18.89,1.01,1.32
11/15/16,0,5.57,46.58,98.29,4.59,23.14,12.47,16.54,1.24,1.58
11/16/16,0.02,5.6,60.24,98.07,4.74,17.35,6.48,12.62,4.12,6
11/17/16,0,3.36,43.35,98.38,-2.46,17.11,4.26,9.92,1.84,2.61
11/18/16,0,1.79,17.06,98.27,-10.08,23.75,8.29,14.51,4.63,7.43
11/19/16,0,3.35,29.59,98.09,-3.11,25.98,9.06,15.68,2.4,3.66
11/20/16,4.7,5.52,49.54,97.85,4.26,23.68,10.39,15.36,1.72,2.46
11/21/16,2.04,7.01,78.22,98.15,8.32,16.12,8.54,12.05,2.88,4.33
11/22/16,0.01,5.84,67.44,98.61,5.7,18.2,6.59,11.62,1.35,1.96
11/23/16,0.01,4.92,61.33,98.85,3.25,17.04,6.48,10.52,2.6,3.8
11/24/16,0,3.33,38.86,98.82,-2.45,20.95,4.54,11.5,1.29,2.1
11/25/16,0,2.56,26.52,98.31,-5.85,24.01,6.08,13.27,2,3.02
11/26/16,10.88,4.7,62.5,97.9,1.78,17.34,4.89,9.39,2.68,3.75
11/27/16,10.9,5.54,80.56,98.18,4.82,11.94,5.59,8.1,4.03,5.86
11/28/16,0.32,5.25,82.97,98.11,4.12,9.53,5.07,6.88,1.67,2.62
11/29/16,0.01,4.34,60.51,98.34,1.18,16.54,3.75,8.76,1.03,1.6
11/30/16,0,3.39,45.5,98.35,-1.96,15.58,5.89,9.34,1.15,1.53
12/1/16,0,4.59,66.41,98.26,2.24,14.41,4.17,8.22,2.3,3.42
12/2/16,0,2.92,48.69,98.61,-4.16,13.59,1.72,6.19,1.88,2.83
12/3/16,0,2.68,37.4,98.75,-4.97,16.79,3.03,8.84,1.24,1.74
12/4/16,0,4.04,51.88,98.48,0.37,17.07,5.82,10.03,0.92,1.19
12/5/16,0,5.39,80,98.23,4.52,13.4,4.82,7.82,1.23,1.64
12/6/16,0,4.73,69.38,98.18,2.58,13.13,5.25,7.99,1.78,2.54
12/7/16,0.21,4.01,63.58,98.55,0.37,12.29,2.57,6.91,1.41,2.06
12/8/16,4.67,6.49,77.9,98.81,6.99,15.51,6.85,11.05,1.85,2.85
12/9/16,1.23,8.09,81.68,98.81,10.55,19.19,11.13,13.67,1.62,2.38
12/10/16,0.37,8.16,82.48,98.54,10.63,18.25,10.68,13.6,1.37,2.15
12/11/16,0.27,7.95,81.8,98.49,10.16,18.07,10.14,13.32,1.13,1.52
12/12/16,0.02,5.48,64.03,98.53,4.58,16.33,7.87,11.43,0.7,0.92
12/13/16,0,5.67,58.85,98.44,5.15,19.3,8.08,13.22,1.42,1.97
12/14/16,0,6.49,63.96,98.32,7.11,21.4,9.09,13.99,1.59,2.41
12/15/16,21.67,7.38,70.75,97.83,8.75,18.27,12.33,14.32,2.68,4.19
12/16/16,21.99,6.16,81.12,97.69,6,13.17,3.32,9.49,4.6,6.73
12/17/16,0.04,3.63,68.45,98.76,-0.96,10.29,0.65,4.43,2.4,3.45
12/18/16,0,3.04,56.11,99.06,-3.24,13.34,-1.18,4.82,1.24,1.81
12/19/16,0,2.91,49.27,99.25,-3.87,14.13,0.89,6.1,1.06,1.48
12/20/16,0,3.04,45.05,98.95,-3.43,17.79,1.56,7.99,0.85,1.33
12/21/16,0.23,3.72,45.8,98.38,-0.79,18.86,5.16,10.63,1.23,1.99
12/22/16,0.13,4.74,60.61,98.08,2.72,16.81,6.49,10.02,1.68,2.63
12/23/16,29.63,5.92,75.88,97.78,5.63,15.15,6.21,9.9,3.35,5.38
12/24/16,1.12,4.68,83.75,97.59,2.43,9,1.23,5.03,4,5.86
12/25/16,0.01,3.37,66.42,98.35,-2.03,9.78,0.41,3.78,1.12,1.7
12/26/16,0,2.99,49.22,98.91,-3.49,13.8,1.38,6.43,1.88,3.12
12/27/16,0,3.66,59.59,99.08,-0.67,13.42,1.95,6.6,1.37,1.87
12/28/16,0,4.43,64.7,98.91,1.83,16.54,2.68,8.17,0.98,1.44
12/29/16,0,4.28,45.48,98.61,1.2,22.65,7.24,12.89,1.61,2.6
12/30/16,7.46,6.12,75.14,98.25,6.26,14.15,6.71,10.63,1.81,3.11
12/31/16,8.04,5.88,93.34,97.85,5.67,10.59,3.8,6.77,2.35,3.06
1/1/17,0.04,4.75,84.07,97.95,2.7,8.33,3.24,5.23,1.44,2.16
1/2/17,0,4.11,67.52,98.23,0.6,10.49,4.23,6.33,1.9,3.19
1/3/17,0.34,5.21,76.47,98.47,4.06,12.58,4.78,8.01,2.84,4.63
1/4/17,28.18,7.14,89.54,98.16,8.54,14.21,7.29,10.3,3.76,6.26
1/5/17,20.3,7.23,95.43,98,8.6,11.8,5.36,9.51,2.2,3.51
1/6/17,0.83,4.07,61.46,98.36,0.42,14.63,2.09,7.61,2.41,4.03
1/7/17,22.43,5.87,78.18,98.46,5.4,11.69,5.93,9.45,5.9,8.94
1/8/17,8.27,7.18,68.33,98.39,8.63,21.06,10.68,14.53,5.05,8.77
1/9/17,17.98,7.68,85.66,98.48,9.64,15.2,8.69,12.09,1.83,2.99
1/10/17,5.89,6.8,83.35,98.2,7.79,14.67,7.84,10.63,2.17,3.74
1/11/17,10.23,7.06,84.14,97.88,8.39,14.07,8.63,11.02,2.45,4.04
1/12/17,13.83,6.21,87.28,97.85,6.47,11.31,4.94,8.55,2.24,3.58
1/13/17,1.17,5.33,85.42,98.41,4.37,12.3,3.46,6.73,2.45,3.69
1/14/17,0.02,5.19,84.7,98.61,4.03,13.15,2.16,6.5,1.45,2.03
1/15/17,0,5.04,87.88,98.49,3.59,9.68,3.18,5.51,1.12,1.37
1/16/17,0,5.07,76.1,98.5,3.57,15.46,3.77,7.7,1.14,1.6
1/17/17,0,4.24,52.87,98.48,0.9,18.23,4.8,10.46,1.52,2.17
1/18/17,5.32,4.79,66.51,98.34,2.66,13.79,5.97,8.83,2.43,3.86
1/19/17,12.21,6.19,84.27,97.74,6.48,12.56,6.56,9.02,2.12,3.55
1/20/17,23.64,5.99,88.46,96.6,5.8,11.47,5.1,7.64,4.63,6.89
1/21/17,2.7,5.5,83.41,97.57,4.73,11.91,3.97,7.4,1.9,3.29
1/22/17,19.13,6.3,86.25,97.56,6.63,12.32,6.95,8.9,5.86,8.97
1/23/17,9.2,5.21,90.25,97.6,3.95,7.66,2.44,5.49,2.2,3.41
1/24/17,0.06,4.49,80.94,98.19,1.92,10.2,2.22,5,1.56,2.24
1/25/17,0,4.38,78.93,99.1,1.68,10.78,1.38,5.15,1.27,1.65
1/26/17,0,4.15,75.36,99.4,0.99,10.16,1.95,5.07,1.37,1.82
1/27/17,0,3.76,59.49,99.84,-0.41,14.38,2.24,7.14,1.52,2.38
1/28/17,0,4.05,52.37,99.75,0.26,16.84,5.07,10.09,1.17,1.68
1/29/17,0,4.6,55.65,99.32,1.85,18.86,5.95,11.01,0.86,1.25
1/30/17,0,5.29,58.96,98.77,4.05,18.91,7.01,12.19,0.94,1.33
1/31/17,0,5.3,51.53,98.44,4.11,20.98,8.62,14.23,1.05,1.49
2/1/17,0,5.43,55.71,98.2,4.46,20.37,7.24,13.35,1.9,3.03
2/2/17,1.71,7.2,76.41,98.26,8.51,17.87,7.69,12.83,2.07,3.34
2/3/17,6.5,8.28,86.13,98.22,10.81,16.88,9.92,13.12,2.32,3.85
2/4/17,0.09,7.39,86.09,98.45,9.14,15.96,8.66,11.44,1.16,1.62
2/5/17,1.61,7.08,88.38,98.07,8.43,14.46,7.47,10.34,2.16,3.44
2/6/17,19.56,7.53,83.25,97.96,9.33,17.19,9.6,12.15,3.45,5.4
2/7/17,21.65,9.12,91.42,98.25,12.17,17.66,9.94,13.68,2.78,4.54
2/8/17,0.45,9.64,84.39,98.5,13.05,20.37,12.21,15.81,1.7,2.69
2/9/17,0.25,8.57,71.78,98.21,11.16,22.9,13.49,16.48,1.51,2.47
2/10/17,15.23,8.54,90.57,98.24,11.21,15.1,10.43,12.82,2.08,3.47
2/11/17,0.92,7.07,88.6,98.52,8.48,14.13,6.26,10.35,2.96,4.31
2/12/17,0,6.15,78.76,98.73,6.44,18.03,4.54,10.07,1.36,2.11
2/13/17,0,6.35,71.23,98.48,6.71,19.14,7.42,12.02,1.22,1.87
2/14/17,0,7.21,75.92,98.46,8.6,20.16,7.81,12.98,1.16,1.72
2/15/17,0,6.44,53.77,98.4,6.89,24.2,9.19,16.57,1.34,1.95
2/16/17,4.14,7.18,70.04,97.95,8.44,18.34,11.1,14.07,1.51,2.2
2/17/17,19.64,7.25,83.46,96.43,8.53,14.21,8.57,11.3,6.91,10.18
2/18/17,1.59,7.13,84.68,96.71,8.33,14.98,7.87,10.88,2.67,4.36
2/19/17,4.21,6.56,85.63,97.83,7.31,13.74,6.57,9.65,1.94,2.96
2/20/17,8.42,7.85,85.97,98.52,10.02,16.88,9.04,12.39,4.67,7.07
2/21/17,2.15,7.94,86.15,98.85,10.23,16.55,9.29,12.58,3.07,5.06
2/22/17,0.36,6.03,85.73,98.63,6.16,12.41,3.27,8.5,3.28,4.84
2/23/17,0.12,4.4,82.11,98.62,1.73,9.26,1.28,4.57,3.19,4.63
2/24/17,0.06,3.85,66.07,98.77,-0.13,11.15,1.02,5.79,1.64,2.19
2/25/17,0.02,3.78,59.88,98.39,-0.56,12.48,2.19,6.92,1.13,1.51
2/26/17,0.36,5.09,77.14,97.94,3.62,12.44,2.28,7.46,1.65,2.4
2/27/17,0.37,5.45,81.61,97.75,4.61,11.64,4.22,7.61,2.43,3.84
2/28/17,0,4.78,77.89,98.59,2.89,13.05,1.64,6.52,2.66,3.82
3/1/17,0,4.93,68.77,99.22,3.25,16.67,1.97,8.87,1.32,1.91
3/2/17,0,5.44,65.14,99.04,4.51,19.5,4.28,11.14,1,1.42
3/3/17,0,5.74,58.01,98.31,5.1,22,5.62,13.6,0.93,1.44
3/4/17,0.04,6.1,65.64,97.95,6.13,19.3,7.04,12.58,1.72,2.63
3/5/17,4.82,5.26,81.95,98.03,4.06,10.91,2.4,7.07,3.88,5.6
3/6/17,0.01,4.28,71.09,98.88,1.32,11.78,1.3,6.27,2.22,3.06
3/7/17,0,5.4,74.7,99.03,4.59,15.23,3.71,8.98,1.83,2.49
3/8/17,0,6.78,83.32,98.85,7.87,17.26,5.45,10.7,1.94,2.61
3/9/17,0,8.15,81.44,98.64,10.51,21.38,7.62,13.81,1.55,2.2
3/10/17,0,8.79,85.34,98.49,11.64,19.24,10.48,14.21,1.17,1.59
3/11/17,0,8.95,80.48,98.45,11.86,22.53,9.81,15.4,1.94,2.62
3/12/17,0,8.47,76.24,98.48,11.04,22.48,9.39,15.39,1.77,2.52
3/13/17,0,8.83,71.01,98.38,11.55,24.85,9.97,17.14,1.08,1.49
3/14/17,0,8.26,53.69,98.3,10.47,27.71,14.54,20.54,1.44,2.07
3/15/17,0,8.32,55.23,98.41,10.76,27.41,14.31,20.21,1.93,2.84
3/16/17,0,8.82,74.91,98.51,11.75,21.81,11.01,16.3,1.47,1.9
3/17/17,0,9.53,72.18,98.24,12.84,24.56,12.41,18.06,1.25,1.71
3/18/17,0,8.01,59.84,98.22,10.16,24.53,13.5,18.29,1.69,2.4
3/19/17,0,7.88,61.06,98.21,9.81,24.74,12.66,17.7,1.41,2.23
3/20/17,0.03,7.77,70.63,98.27,9.81,20.55,10.6,15.21,1.32,1.86
3/21/17,4.81,9.12,82.86,98.11,12.15,20.06,11.53,15.18,3.35,5.27
3/22/17,4.69,7.23,81.08,98.21,8.75,16.04,8.6,11.97,2.45,3.57
3/23/17,0.55,6.28,78.32,98.65,6.79,16.1,5.64,10.44,3.16,4.33
3/24/17,1.14,6.84,70.44,98.77,7.96,20.32,6.64,13.37,1.54,2.17
3/25/17,2.03,7.75,83.75,98.46,9.87,17.23,8.83,12.57,2.44,3.41
3/26/17,0.39,7.04,79.83,98.35,8.44,17.67,7.3,11.84,2.03,2.78
3/27/17,0.63,6.76,78.2,98.46,7.85,16.65,7.47,11.55,4.78,6.8
3/28/17,0.01,6.32,72.23,98.6,6.81,18.72,6.3,11.76,2.73,3.9
3/29/17,0,8.14,72.83,98.5,10.43,23.28,8.22,15.49,1.97,2.68
3/30/17,0.95,6.97,74.23,98.02,8.08,17.22,7.35,12.73,5.31,7.46
3/31/17,0.03,5.68,66.38,97.78,5.13,18.21,4.51,11.3,3.07,4.47
4/1/17,0,6.8,63.72,98.13,7.75,22.87,7.12,14.73,1.86,2.55
4/2/17,0,7.28,58.28,97.98,8.62,24.15,10.43,17.16,1.84,2.59
4/3/17,0,7.8,69.09,97.84,9.8,21.32,11.24,15.55,2.74,3.89
4/4/17,0,6.93,56.18,98.14,7.93,24.98,9.34,17,1.79,2.47
4/5/17,0,7.39,47.91,98.14,8.88,29.23,12.97,20.58,2.15,3.18
4/6/17,0.5,6.86,53.09,97.91,7.77,24.38,12.97,17.69,1.71,2.71
4/7/17,11.64,8.07,68.96,97.9,9.83,22.69,10.49,16.12,3.9,6.1
4/8/17,2.17,6.47,73.79,98.25,6.93,15.59,5.6,11.73,3.49,4.86
4/9/17,0,5.2,67.14,98.59,3.95,17.31,3.91,9.93,2.04,2.9
4/10/17,0,5.57,57.99,98.43,4.92,20.52,5.56,13.17,2.37,3.18
4/11/17,0,6.94,63.47,98.16,8.07,22.37,9.69,15.1,1.35,1.92
4/12/17,0,7.88,67.09,98.12,9.9,24.82,8.62,16.21,2.27,3.38
4/13/17,0.62,7.02,70.15,98.17,8.3,18.79,9.44,13.73,3.58,4.99
4/14/17,0.01,5.45,65.92,98.4,4.64,17.34,5.21,10.88,4.48,6.17
4/15/17,0,6.21,61.22,98.13,6.31,22.64,5.2,13.94,1.85,2.6
4/16/17,0.02,6.23,49.86,98.07,6.4,24.98,10.7,17.19,2.04,2.88
4/17/17,0.82,7.96,66.08,98.25,10.07,23.28,12.54,16.62,1.35,2.08
4/18/17,9.22,8.78,81.22,98.36,11.72,19.1,12.22,14.93,1.73,2.49
4/19/17,0.12,7.53,65.81,98.64,9.38,23.12,9.96,15.87,2.95,4.16
4/20/17,0,6.63,61.89,98.67,7.48,22.04,8.18,14.86,4.79,6.97
4/21/17,0,7.57,61.18,98.29,9.36,25.36,8.9,17.06,2.32,3.26
4/22/17,0,8.48,58.36,97.95,10.97,27.08,12.05,19.55,2.26,3.11
4/23/17,0,7.5,64.41,97.87,9.16,22.93,11.13,16.04,3.54,5.29
4/24/17,0,7.27,65.64,97.99,8.82,22.29,8.84,15.27,4.75,6.55
4/25/17,0,7.2,66.14,98.11,8.68,21.3,9.71,15.02,5.37,7.44
4/26/17,0,8.99,70.58,98.05,11.99,23.77,11.4,17.47,4.1,5.78
4/27/17,0,7.48,60.26,97.88,9.14,23.76,11.5,17.05,6.15,8.43
4/28/17,0,6.15,55.65,97.92,6.26,22.35,9.04,15.24,4.64,6.48
4/29/17,0,5,37.97,98.36,3.02,26.47,9.74,18.07,1.78,2.53
4/30/17,0,6.65,45.29,98.38,7.35,27.78,12.7,19.83,2.12,2.9
5/1/17,0,8.73,55.16,98.04,11.51,28.73,13.97,20.95,2.39,3.33
5/2/17,0,10.04,53.34,97.86,13.59,31.93,16.57,23.76,2.28,3.21
5/3/17,0,10.34,45.7,97.84,13.99,35.93,19.22,26.86,1.46,2.36
5/4/17,0,9.46,41.82,97.79,12.66,36.57,19.68,26.86,2.53,3.52
5/5/17,0,8.43,53.82,97.59,10.96,26.35,15.37,20.72,3.08,4.3
5/6/17,0.71,5.83,58.7,97.31,5.44,19.32,9.73,13.51,3.46,4.45
5/7/17,2.63,5.73,56.45,97.52,5.13,21.04,8.9,13.88,2.63,3.45
5/8/17,0.08,7.11,53.99,97.75,8.32,26.26,8.12,17.96,1.52,2.27
5/9/17,0,8.56,53.48,97.62,11.18,29.66,13.78,21.06,2.32,3.16
5/10/17,0.01,8.88,58.97,98.09,11.88,28.11,13.59,20.15,2.58,3.42
5/11/17,0,8.73,57.83,98.34,11.66,28.08,13.22,20.23,2.29,3
5/12/17,0.01,6.4,55.5,98.18,6.78,22.39,10.47,15.94,4.65,6.28
5/13/17,0,4.98,46.37,97.93,3.23,23.04,7.43,14.8,4.65,6.59
5/14/17,0,5.55,52.37,97.67,4.83,21.46,7.34,14.54,2.45,3.31
5/15/17,0.55,6.3,58.94,97.7,6.69,20.76,9.38,14.68,3.84,5.24
5/16/17,0.01,6.16,52.6,98.1,6.38,23.48,9.72,16.17,3.84,5.37
5/17/17,0.13,6.33,54.81,97.99,6.69,22.41,11.56,15.94,4.37,5.98
5/18/17,0,5.52,40.03,97.86,4.73,27.27,9.81,18.72,2.37,3.14
5/19/17,0,5.47,30.52,97.91,4.41,31.72,13.66,23.01,2.29,3.21
5/20/17,0,6.98,33.96,97.84,8.1,33.93,15.95,25.27,1.82,2.32
5/21/17,0.01,7.43,34.02,97.79,9.02,35.12,17.85,26.27,1.96,2.67
5/22/17,0,7.07,31.05,97.84,8.24,37.23,17.22,26.99,1.88,2.75
5/23/17,0,7.47,30.99,97.76,9.1,38.78,18.8,27.96,2.46,3.32
5/24/17,0,6.88,34.66,97.41,7.72,32.1,17.23,24.6,2.36,3.12
5/25/17,0,7.26,48.87,97.4,8.75,27.82,13.24,19.83,2.96,3.71
5/26/17,0,7.52,58.46,97.93,9.36,24.14,13.29,17.62,2.29,2.98
5/27/17,0,7.58,48.62,98.15,9.47,29.86,11.77,20.75,3.32,4.43
5/28/17,0,7.74,41.76,98.06,9.67,33.39,13.81,23.56,2.86,3.9
5/29/17,0,7.64,38.24,97.69,9.43,33.4,16.08,24.75,3,4.31
5/30/17,0,6.91,35.81,97.66,8.01,32.42,17.12,24.17,3.16,4.62
5/31/17,0.33,7.56,48.92,97.71,9.33,27.78,15.71,20.51,3.44,5
6/1/17,0.15,8.68,50.44,97.68,11.46,30.51,14.24,22.26,3.58,5.06
6/2/17,0,7.83,38.31,97.66,9.81,35.2,15.18,25.14,2.85,3.9
6/3/17,0,7.32,30.5,97.59,8.8,37.59,18.52,27.86,2.7,3.75
6/4/17,0,6.56,31.56,97.67,7.17,34.43,17.59,25.43,2.76,4.15
6/5/17,0,5.14,24.9,97.63,3.52,34.96,16.17,25.31,2.29,3
6/6/17,0,5.77,27.31,97.65,5.15,35.91,15.51,25.69,2.1,2.95
6/7/17,0,6.08,30.1,97.72,5.94,35.2,16.29,24.94,2.84,3.72
6/8/17,0,6.4,37.37,97.95,6.64,31.25,14.05,22.24,2.5,3.32
6/9/17,0,8.92,52.17,97.79,11.83,29.59,15.71,22.17,3.1,3.89
6/10/17,0,6.15,44.62,97.75,6.31,26.1,12.57,18.71,4.17,5.69
6/11/17,0.44,5.42,45.64,97.86,4.42,22.93,10.73,16.37,4.49,5.95
6/12/17,0.12,5.7,46.22,98.29,5.35,24.23,10.09,17.02,3.7,5.18
6/13/17,0,6.02,38.77,98.04,6.06,29.01,11.12,20.66,2.96,3.98
6/14/17,0,6.95,34.63,97.84,8.11,34.28,15.25,24.86,2.67,3.47
6/15/17,0,6,27.83,97.9,5.96,35.4,17.66,26.08,3.18,4.48
6/16/17,0,8.55,34.55,97.79,11.05,38.37,17.68,28.4,2.8,3.72
6/17/17,0,10.37,36,97.57,14.07,40,22.02,30.98,3.39,4.58
6/18/17,0.01,9.7,28.74,97.36,13.06,43.97,24.11,33.77,2.69,3.5
6/19/17,0.03,9.16,26.57,97.4,12.13,44.51,24.48,34.17,2.59,3.41
6/20/17,0,8.97,26.14,97.43,11.83,43.06,25.26,34.09,2.33,3.23
6/21/17,0,8.56,25.92,97.2,11.07,42.3,23.98,33.36,2.52,3.41
6/22/17,0,9.32,27.44,97.23,12.44,43.56,25.51,33.87,2.8,3.5
6/23/17,0.01,8.24,26.02,97.59,10.59,42.87,22.77,32.68,2.68,3.6
6/24/17,0.04,9.1,29.1,97.67,12.08,42.22,23.59,32.47,3.35,4.38
6/25/17,0.05,7.5,25.17,97.82,8.25,42.22,23.4,31.65,3.33,4.57
6/26/17,0,5.37,19.93,97.94,4.19,39.63,20.51,29.93,2.7,3.76
6/27/17,0,6.61,27.93,97.74,7.26,36.73,18.76,27.64,2.26,3.08
6/28/17,0,6.05,25.84,97.64,5.54,36.9,18.94,27.44,3.37,4.74
6/29/17,0,4.45,19.06,97.77,1.75,38.03,17.32,27.43,3.41,4.93
6/30/17,0,5.55,22.31,97.7,4.85,39.05,17.63,28.52,3.26,4.42
7/1/17,0,5.32,21.45,97.53,4.19,37.84,19.86,28.42,2.59,3.59
7/2/17,0,6.64,27.58,97.8,7.41,38.02,18.77,27.94,2.37,3.16
7/3/17,0,6.47,25.37,97.99,6.98,38.79,19.42,28.97,1.83,2.4
7/4/17,0,5.49,19.62,97.95,4.67,40.56,20.08,30.61,2.03,2.78
7/5/17,0,6.15,21.24,97.99,6.33,40.33,22,31.21,2.13,2.75
7/6/17,0,6.81,20.8,98.01,7.88,42.78,24.05,33.37,2.93,4.34
7/7/17,0,5.31,15.32,97.83,4.33,44.27,25.04,34.4,3.17,4.58
7/8/17,0,5.41,15.04,97.67,4.54,44.47,25.45,35.02,2.64,3.77
7/9/17,0.04,4.55,12.87,97.62,1.84,44.63,26.68,34.71,3.17,4.1
7/10/17,0.05,5.72,17.83,97.66,5.11,39.93,26.96,32.94,1.84,2.68
7/11/17,0,6.45,21.07,97.69,6.88,41.13,24.53,32.11,3.12,4.08
7/12/17,0.02,5.7,20.13,97.82,5.25,39.96,21.96,30.77,2.63,3.49
7/13/17,0,5.88,20.59,97.98,5.79,40.57,22.29,30.95,2.51,3.21
7/14/17,0,5.65,18.88,97.99,5.22,41.21,22.6,31.8,2.25,3.06
7/15/17,0,4.14,13.4,97.92,0.83,42.03,22.52,32.37,2.75,3.88
7/16/17,0,4.97,14.7,97.6,3.27,42.67,25.5,33.91,3.01,4.13
7/17/17,0,5.11,15.52,97.54,3.56,43.46,24.07,33.4,3.42,4.94
7/18/17,0,3.83,12.95,97.84,-0.41,40.7,22.14,31.57,3.01,4.18
7/19/17,0,3.34,12.42,97.93,-2.09,38.52,21.58,29.91,2.09,2.93
7/20/17,0,5.04,19.67,98.01,3.45,38.29,20.04,29.08,3.17,4.76
7/21/17,0,5.35,21.2,97.86,4.3,37.68,20.07,28.8,2.81,3.92
7/22/17,0,4.58,16.32,97.7,2.14,40.91,20.56,30.6,2.25,3.04
7/23/17,0.02,5.34,17.23,97.5,4.3,42.53,23.41,32.32,2.31,3.04
7/24/17,0.02,6.67,23.3,97.58,7.52,40.05,23.2,30.93,2.39,2.89
7/25/17,0,7.54,27.77,97.86,9.34,39.38,22.23,30.04,2.92,3.44
7/26/17,0,8.98,31.6,97.97,12.01,40.08,21.88,30.83,2.99,3.61
7/27/17,0,7.96,26.82,97.81,10.16,40.39,22.9,31.57,2.51,3.48
7/28/17,0,6.79,21.89,97.69,7.7,41.71,23.46,32.36,2.62,3.51
7/29/17,0,6.68,22.54,97.9,7.48,41.31,23.13,31.58,2.76,3.6
7/30/17,0,5.7,20.27,98.08,5.11,40.95,21.7,30.69,2.37,3.24
7/31/17,0,5.38,18.31,97.94,4.47,42.16,21.27,31.47,2.73,3.79
8/1/17,0.02,5.99,17.44,97.7,5.91,44.37,25,34.19,2.62,3.77
8/2/17,0.14,8.57,26.17,97.78,10.97,40.17,27.69,33.32,2.13,3.27
8/3/17,0.05,9.06,34.27,98.05,11.99,33.61,25.64,29.58,3.28,4.42
8/4/17,0.21,8.95,31.41,97.87,11.62,38.71,24.26,30.87,2.12,3.08
8/5/17,0.06,7.5,26.24,97.67,9.24,39.36,22.75,30.9,3.17,4.32
8/6/17,0.02,8.44,31.54,97.69,11.01,39.08,22.27,29.74,2.74,3.55
8/7/17,0,6.86,27.34,97.8,7.93,37.59,20.12,28.66,2.52,3.36
8/8/17,0,6.19,24.22,97.78,6.46,38.1,20.25,28.97,2.7,3.76
8/9/17,0,6.73,25.86,97.73,7.64,38.76,20.11,29.27,2.77,3.83
8/10/17,0,7.65,28.4,97.77,9.43,38.57,21.79,29.89,2.52,3.56
8/11/17,0,5.61,20.49,97.67,4.58,39.43,21.91,30.16,2.38,3.23
8/12/17,0,4.54,16.69,97.62,1.97,39.65,21.32,30.04,2.47,3.47
8/13/17,0,4.51,17.51,97.68,1.9,38.49,19.77,29.12,2.59,3.77
8/14/17,0,7.84,35.31,97.59,9.81,35.44,19.79,26.51,3.3,4.33
8/15/17,0,7.34,38.17,97.66,8.9,32.58,16.78,24.11,3.05,3.95
8/16/17,0,7.41,35.71,97.84,9.13,34.59,16.97,25.42,2.87,3.78
8/17/17,0,7.82,32.18,97.96,9.93,37.77,19.31,28.12,2.65,3.55
8/18/17,0,7.94,30.59,97.91,10.14,39.25,20.45,29.24,2.7,3.59
8/19/17,0.04,8.73,34.17,97.72,11.51,38.74,21.18,28.94,3.08,3.83
8/20/17,0.16,9.39,38.99,97.69,12.6,37.82,20.26,27.91,2.83,3.52
8/21/17,0.07,8.45,33.88,97.89,10.74,38.86,19.88,28.55,2.44,3.1
8/22/17,0,7.7,29.87,98.03,9.47,39,20.56,29.16,2.31,3.06
8/23/17,0.02,8.07,31.6,97.78,10.33,38.67,20.9,28.95,3.01,3.87
8/24/17,0,7.38,27.78,97.53,8.89,38.8,21.03,29.59,2.75,4.07
8/25/17,0,5.67,19.27,97.44,5.13,41.61,21.82,31.38,2.48,3.53
8/26/17,0.09,5.96,19.14,97.72,5.81,42.89,23.17,32.43,2.3,3.37
8/27/17,0.02,6.25,18.95,97.79,6.53,43.9,24.1,33.48,1.94,2.71
